Cuenta|Fecha de Operación|Referencia|Descripcion|Cod. Transac|Sucursal|Depósitos|Retiros|Saldo|Movimiento|Descripción Detallada

0515492550|09/07/2013|0000000000|IVA COMISION         07191552D|601|0302|$0.00|$0.38|$307,700.03|42565| 

0515492550|09/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$33,374.66|$0.00|$341,074.69|42566| 

0515492550|09/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$634.12|$340,440.57|42567| 

0515492550|09/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$101.46|$340,339.11|42568| 

0515492550|09/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$18,984.55|$0.00|$359,323.66|42569| 

0515492550|09/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$151.88|$359,171.78|42570| 

0515492550|09/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$24.30|$359,147.48|42571| 

0515492550|09/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$71,185.22|$0.00|$430,332.70|42572| 

0515492550|09/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$1,352.52|$428,980.18|42573| 

0515492550|09/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$216.40|$428,763.78|42574| 

0515492550|09/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$5,040.66|$0.00|$433,804.44|42575|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|09/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$95.77|$433,708.67|42576|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|09/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$15.32|$433,693.35|42577|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|09/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$207.68|$433,485.67|42578|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|09/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$33.23|$433,452.44|42579|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|09/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$939.86|$0.00|$434,392.30|42580| 

0515492550|09/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$7.52|$434,384.78|42581| 

0515492550|09/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$1.20|$434,383.58|42582| 

0515492550|09/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$9,726.14|$0.00|$444,109.72|42583| 

0515492550|09/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$184.80|$443,924.92|42584| 

0515492550|09/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$29.57|$443,895.35|42585| 

0515492550|09/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$430,000.00|$13,895.35|42586|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|10/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$48,615.00|$0.00|$62,510.35|42587| 

0515492550|10/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$923.68|$61,586.67|42588| 

0515492550|10/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$147.79|$61,438.88|42589| 

0515492550|10/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$23,504.71|$0.00|$84,943.59|42590| 

0515492550|10/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$188.04|$84,755.55|42591| 

0515492550|10/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$30.09|$84,725.46|42592| 

0515492550|10/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$20,543.05|$0.00|$105,268.51|42593| 

0515492550|10/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$390.32|$104,878.19|42594| 

0515492550|10/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$62.45|$104,815.74|42595| 

0515492550|10/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$799.20|$0.00|$105,614.94|42596|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|10/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$15.18|$105,599.76|42597|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|10/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$2.43|$105,597.33|42598|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|10/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$32.93|$105,564.40|42599|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|10/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$5.27|$105,559.13|42600|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|10/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$2,830.50|$0.00|$108,389.63|42601| 

0515492550|10/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$22.64|$108,366.99|42602| 

0515492550|10/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$3.62|$108,363.37|42603| 

0515492550|10/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$205,506.01|$0.00|$313,869.38|42604| 

0515492550|10/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$3,904.61|$309,964.77|42605| 

0515492550|10/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$624.74|$309,340.03|42606| 

0515492550|10/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$112,099.31|$0.00|$421,439.34|42607| 

0515492550|10/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$896.79|$420,542.55|42608| 

0515492550|10/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$143.49|$420,399.06|42609| 

0515492550|10/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$415,000.00|$5,399.06|42610|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|11/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$46,006.41|$0.00|$51,405.47|42611| 

0515492550|11/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$874.12|$50,531.35|42612| 

0515492550|11/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$139.86|$50,391.49|42613| 

0515492550|11/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$22,335.87|$0.00|$72,727.36|42614| 

0515492550|11/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$178.69|$72,548.67|42615| 

0515492550|11/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$28.59|$72,520.08|42616| 

0515492550|11/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$26,600.69|$0.00|$99,120.77|42617| 

0515492550|11/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$505.41|$98,615.36|42618| 

0515492550|11/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$80.87|$98,534.49|42619| 

0515492550|11/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$805.86|$0.00|$99,340.35|42620|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|11/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$15.31|$99,325.04|42621|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|11/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$2.45|$99,322.59|42622|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|11/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$33.20|$99,289.39|42623|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|11/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$5.31|$99,284.08|42624|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|11/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$386.00|$0.00|$99,670.08|42625| 

0515492550|11/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$3.09|$99,666.99|42626| 

0515492550|11/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$0.49|$99,666.50|42627| 

0515492550|11/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$155,957.23|$0.00|$255,623.73|42628| 

0515492550|11/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$2,963.19|$252,660.54|42629| 

0515492550|11/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$474.11|$252,186.43|42630| 

0515492550|11/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$90,987.77|$0.00|$343,174.20|42631| 

0515492550|11/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$698.64|$342,475.56|42632| 

0515492550|11/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$111.78|$342,363.78|42633| 

0515492550|11/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$3,488.94|$0.00|$345,852.72|42634| 

0515492550|11/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$66.29|$345,786.43|42635| 

0515492550|11/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$10.61|$345,775.82|42636| 

0515492550|11/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$340,000.00|$5,775.82|42637|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|12/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$50,454.19|$0.00|$56,230.01|42638| 

0515492550|12/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$958.63|$55,271.38|42639| 

0515492550|12/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$153.38|$55,118.00|42640| 

0515492550|12/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$18,951.83|$0.00|$74,069.83|42641| 

0515492550|12/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$151.61|$73,918.22|42642| 

0515492550|12/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$24.26|$73,893.96|42643| 

0515492550|12/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$28,085.05|$0.00|$101,979.01|42644| 

0515492550|12/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$533.62|$101,445.39|42645| 

0515492550|12/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$85.38|$101,360.01|42646| 

0515492550|12/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$2,624.00|$0.00|$103,984.01|42647|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|12/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$49.86|$103,934.15|42648|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|12/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$7.98|$103,926.17|42649|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|12/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$108.11|$103,818.06|42650|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|12/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$17.30|$103,800.76|42651|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|12/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$4,475.96|$0.00|$108,276.72|42652| 

0515492550|12/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$35.81|$108,240.91|42653| 

0515492550|12/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$5.73|$108,235.18|42654| 

0515492550|12/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$135,160.16|$0.00|$243,395.34|42655| 

0515492550|12/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$2,568.04|$240,827.30|42656| 

0515492550|12/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$410.89|$240,416.41|42657| 

0515492550|12/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$89,680.57|$0.00|$330,096.98|42658| 

0515492550|12/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$694.25|$329,402.73|42659| 

0515492550|12/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$111.08|$329,291.65|42660| 

0515492550|12/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$325,000.00|$4,291.65|42661|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|12/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$1,000.00|$0.00|$5,291.65|42662| 

0515492550|12/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$19.00|$5,272.65|42663| 

0515492550|12/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$3.04|$5,269.61|42664| 

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$61,154.42|$0.00|$66,424.03|42665| 

0515492550|15/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$1,161.93|$65,262.10|42666| 

0515492550|15/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$185.91|$65,076.19|42667| 

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$9,017.64|$0.00|$74,093.83|42668|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|15/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$171.34|$73,922.49|42669|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|15/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$27.41|$73,895.08|42670|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|15/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$371.52|$73,523.56|42671|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|15/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$59.44|$73,464.12|42672|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$14,874.07|$0.00|$88,338.19|42673| 

0515492550|15/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$118.99|$88,219.20|42674| 

0515492550|15/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$19.04|$88,200.16|42675| 

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$93,343.61|$0.00|$181,543.77|42676| 

0515492550|15/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$1,773.53|$179,770.24|42677| 

0515492550|15/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$283.76|$179,486.48|42678| 

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$64,489.11|$0.00|$243,975.59|42679| 

0515492550|15/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$515.91|$243,459.68|42680| 

0515492550|15/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$82.55|$243,377.13|42681| 

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$426,198.58|$0.00|$669,575.71|42682| 

0515492550|15/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$8,097.77|$661,477.94|42683| 

0515492550|15/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$1,295.65|$660,182.29|42684| 

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$232,286.62|$0.00|$892,468.91|42685| 

0515492550|15/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$1,858.29|$890,610.62|42686| 

0515492550|15/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$297.33|$890,313.29|42687| 

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    07192312|602|0290|$0.00|$298.35|$890,014.94|42688|CONTRACARGO APLICADO AFIL. 07192312, TARJ.NO.4152********5985 F.TRANS.03-06-2013 NO.AUT.984442, FOLIO CLIENTE:0002013070200059, RAZON: 079 DOCUMENTO NO ATENDIDO

0515492550|15/07/2013|0000150713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$885,000.00|$5,014.94|42689|IVA:00000000.00    , A LA CUENTA 0004686365, TRASPASO TPV A CONCENTRADORA AL R.F.C. GME540707CD1

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$2,297.70|$0.00|$7,312.64|42690| 

0515492550|15/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$43.66|$7,268.98|42691| 

0515492550|15/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$6.99|$7,261.99|42692| 

0515492550|15/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$2,600.00|$0.00|$9,861.99|42693| 

0515492550|15/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$20.80|$9,841.19|42694| 

0515492550|15/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$3.33|$9,837.86|42695| 

0515492550|16/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$45,550.32|$0.00|$55,388.18|42696| 

0515492550|16/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$865.46|$54,522.72|42697| 

0515492550|16/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$138.47|$54,384.25|42698| 

0515492550|16/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$32,999.36|$0.00|$87,383.61|42699| 

0515492550|16/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$264.00|$87,119.61|42700| 

0515492550|16/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$42.24|$87,077.37|42701| 

0515492550|16/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$80,143.23|$0.00|$167,220.60|42702| 

0515492550|16/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$1,522.72|$165,697.88|42703| 

0515492550|16/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$243.64|$165,454.24|42704| 

0515492550|16/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$1,798.20|$0.00|$167,252.44|42705|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|16/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$34.17|$167,218.27|42706|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|16/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$5.47|$167,212.80|42707|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|16/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$74.09|$167,138.71|42708|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|16/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$11.85|$167,126.86|42709|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|16/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$5,177.14|$0.00|$172,304.00|42710| 

0515492550|16/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$41.42|$172,262.58|42711| 

0515492550|16/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$6.63|$172,255.95|42712| 

0515492550|16/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$265,658.94|$0.00|$437,914.89|42713| 

0515492550|16/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$5,047.52|$432,867.37|42714| 

0515492550|16/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$807.60|$432,059.77|42715| 

0515492550|16/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$98,782.80|$0.00|$530,842.57|42716| 

0515492550|16/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$790.26|$530,052.31|42717| 

0515492550|16/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$126.44|$529,925.87|42718| 

0515492550|16/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$525,000.00|$4,925.87|42719|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|17/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$190,698.86|$0.00|$195,624.73|42720| 

0515492550|17/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$3,623.28|$192,001.45|42721| 

0515492550|17/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$579.73|$191,421.72|42722| 

0515492550|17/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$97,691.29|$0.00|$289,113.01|42723| 

0515492550|17/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$774.17|$288,338.84|42724| 

0515492550|17/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$123.87|$288,214.97|42725| 

0515492550|17/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$34,121.12|$0.00|$322,336.09|42726| 

0515492550|17/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$648.30|$321,687.79|42727| 

0515492550|17/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$103.73|$321,584.06|42728| 

0515492550|17/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$5,700.96|$0.00|$327,285.02|42729|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|17/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$108.32|$327,176.70|42730|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|17/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$17.33|$327,159.37|42731|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|17/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$234.87|$326,924.50|42732|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|17/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$37.58|$326,886.92|42733|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|17/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$6,856.68|$0.00|$333,743.60|42734| 

0515492550|17/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$54.85|$333,688.75|42735| 

0515492550|17/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$8.78|$333,679.97|42736| 

0515492550|17/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$49,543.13|$0.00|$383,223.10|42737| 

0515492550|17/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$941.32|$382,281.78|42738| 

0515492550|17/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$150.61|$382,131.17|42739| 

0515492550|17/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$35,107.71|$0.00|$417,238.88|42740| 

0515492550|17/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$280.86|$416,958.02|42741| 

0515492550|17/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$44.94|$416,913.08|42742| 

0515492550|17/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$410,000.00|$6,913.08|42743|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|17/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$287.90|$0.00|$7,200.98|42744| 

0515492550|17/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$2.30|$7,198.68|42745| 

0515492550|17/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$0.37|$7,198.31|42746| 

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$45,572.15|$0.00|$52,770.46|42747| 

0515492550|18/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$865.87|$51,904.59|42748| 

0515492550|18/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$138.54|$51,766.05|42749| 

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$25,956.31|$0.00|$77,722.36|42750| 

0515492550|18/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$207.65|$77,514.71|42751| 

0515492550|18/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$33.22|$77,481.49|42752| 

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$146,923.17|$0.00|$224,404.66|42753| 

0515492550|18/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$2,791.54|$221,613.12|42754| 

0515492550|18/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$446.65|$221,166.47|42755| 

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$91,397.61|$0.00|$312,564.08|42756| 

0515492550|18/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$701.92|$311,862.16|42757| 

0515492550|18/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$112.31|$311,749.85|42758| 

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$21,166.16|$0.00|$332,916.01|42759| 

0515492550|18/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$402.16|$332,513.85|42760| 

0515492550|18/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$64.35|$332,449.50|42761| 

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$2,837.16|$0.00|$335,286.66|42762|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|18/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$53.91|$335,232.75|42763|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|18/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$8.63|$335,224.12|42764|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|18/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$116.89|$335,107.23|42765|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|18/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$18.70|$335,088.53|42766|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|18/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$5,448.02|$0.00|$340,536.55|42767| 

0515492550|18/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$43.58|$340,492.97|42768| 

